label,text,label_num
ham,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,0
ham,Me i'm not workin. Once i get job...,0
ham,Dai what this da.. Can i send my resume to this id.,0
ham,Going to take your babe out ?,0
ham,What???? Hello wats talks email address?,0
spam,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,1
ham,Haiyoh... Maybe your hamster was jealous of million,0
ham,Somebody set up a website where you can play hold em using eve online spacebucks,0
ham,"Princess, is your kitty shaved or natural?",0
ham,"Best line said in Love: . \I will wait till the day I can forget u Or The day u realize that u cannot forget me.\""... Gn""",0
ham,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,0
spam,"You've won tkts to the EURO2004 CUP FINAL or å£800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",1
ham,"Sir, Waiting for your mail.",0
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",1
ham,I cant wait to see you! How were the photos were useful? :),0
spam,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)",1
ham,No probs hon! How u doinat the mo?,0
ham,"Hey babe, my friend had to cancel, still up for a visit ?",0
ham,I love to cuddle! I want to hold you in my strong arms right now...,0
spam,T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,1
ham,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,0
ham,I'm coming home 4 dinner.,0
ham,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,0
ham,Lmao. Take a pic and send it to me.,0
ham,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,0
ham,Aiyar sorry lor forgot 2 tell u...,0
ham,Still in customer place,0
ham,IÛ÷ll have a look at the frying pan in case itÛ÷s cheap or a book perhaps. No thatÛ÷s silly a frying pan isnÛ÷t likely to be a book,0
ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,0
ham,If you ask her or she say any please message.,0
ham,Should I be stalking u?,0
spam,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,1
ham,I guess it is useless calling u 4 something important.,0
ham,"Lol you forgot it eh ? Yes, I'll bring it in babe",0
ham,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,0
ham,I'm awake oh. What's up.,0
ham,He's just gonna worry for nothing. And he won't give you money its no use.,0
ham,Prabha..i'm soryda..realy..frm heart i'm sory,0
ham,"fyi I'm at usf now, swing by the room whenever",0
ham,If he started searching he will get job in few days.he have great potential and talent.,0
ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,0
ham,So why didnt you holla?,0
ham,I love working from home :),0
ham,I think steyn surely get one wicket:),0
ham,I am not having her number sir,0
ham,No she didnt. I will search online and let you know.,0
ham,ILL B DOWN SOON,0
ham,Aight what time you want me to come up?,0
ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.,0
ham,Yo theres no class tmrw right?,0
ham,Howz that persons story,0
ham,No let me do the math. Your not good at it.,0
ham,Are you coming to day for class.,0
ham,Good words.... But words may leave u in dismay many times.,0
ham,"&lt;#&gt; , that's all? Guess that's easy enough",0
spam,"This is the 2nd attempt to contract U, you have won this weeks top prize of either å£1000 cash or å£200 prize. Just call 09066361921",1
ham,Ok then i will come to ur home after half an hour,0
ham,Are you this much buzy,0
ham,Ya that one is slow as poo,0
ham,"Uncle G, just checking up on you. Do have a rewarding month",0
ham,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),0
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,0
ham,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,0
ham,Yes its possible but dint try. Pls dont tell to any one k,0
ham,You'd like that wouldn't you? Jerk!,0
ham,Ok... But bag again..,0
ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,0
spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,1
ham,"St andre, virgil's cream",0
ham,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,0
ham,"Oh fine, I'll be by tonight",0
ham,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",0
ham,Change windows logoff sound..,0
ham,I said its okay. Sorry,0
ham,Or ill be a little closer like at the bus stop on the same street,0
ham,"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\""""",0
ham,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com,0
ham,Cancel cheyyamo?and get some money back?,0
ham,Thanx...,0
ham,You still at the game?,0
ham,As usual u can call me ard 10 smth.,0
ham,Cant think of anyone with * spare room off * top of my head,0
ham,"Call me da, i am waiting for your call.",0
ham,Yes watching footie but worried we're going to blow it - Phil Neville?,0
spam,WINNER! As a valued network customer you hvae been selected to receive a å£900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,1
spam,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867,1
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,0
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",1
ham,Smith waste da.i wanna gayle.,0
ham,The battery is for mr adewale my uncle. Aka Egbon,0
ham,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,0
ham,You have got tallent but you are wasting.,0
spam,Call from 08702490080 - tells u 2 call 09066358152 to claim å£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,1
ham,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",0
ham,Still chance there. If you search hard you will get it..let have a try :),0
ham,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",0
ham,"Yup, leaving right now, be back soon",0
ham,Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..,0
ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,0
ham,Good. Good job. I like entrepreneurs,0
ham,I dun believe u. I thk u told him.,0
ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,0
ham,"Sorry, I'll call later",0
ham,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt,0
ham,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip,0
spam,"Romantic Paris. 2 nights, 2 flights from å£79 Book now 4 next year. Call 08704439680Ts&Cs apply.",1
ham,"Me also da, i feel yesterday night  wait til 2day night dear.",0
ham,Sent me ur email id soon,0
ham,Yup... From what i remb... I think should be can book...,0
spam,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,1
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,0
spam,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,1
ham,ÌÏ thk of wat to eat tonight.,0
ham,"Call me, i am senthil from hsbc.",0
ham,Lol that's different. I don't go trying to find every real life photo you ever took.,0
ham,Yes when is the appt again?,0
ham,"I'm not smoking while people use \wylie smokes too much\"" to justify ruining my shit""",0
ham,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,0
ham,"Goodnight, sleep well da please take care pa. Please.",0
ham,Come to my home for one last time i wont do anything. Trust me.,0
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,0
ham,K:)k..its good:)when are you going?,0
spam,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",1
ham,Ya! when are Ì_ taking ure practical lessons? I start in june..,0
ham,"Babe, I'm back ... Come back to me ...",0
ham,Reverse is cheating. That is not mathematics.,0
spam,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,1
spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP,1
ham,"IÛ÷ll leave around four, ok?",0
ham,Dunno he jus say go lido. Same time 930.,0
ham,Just sent it. So what type of food do you like?,0
ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",0
ham,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks!",0
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1
ham,Yay! You better not have told that to 5 other girls either.,0
ham,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",0
ham,\Hey sorry I didntgive ya a a bellearlier hunny,0
ham,What he said is not the matter. My mind saying some other matter is there.,0
spam,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY å£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,1
ham,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY,0
ham,Oh k:)after that placement there ah?,0
ham,2 laptop... I noe infra but too slow lar... I wan fast one,0
ham,Dai i downloaded but there is only exe file which i can only run that exe after installing.,0
ham,"Sorry,in meeting I'll call later",0
ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",0
ham,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",0
ham,My uncles in Atlanta. Wish you guys a great semester.,0
ham,U sick still can go shopping?,0
ham,7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..,0
ham,Orh i tot u say she now still dun believe.,0
ham,You could have seen me..i did't recognise you Face.:),0
ham,"Haha awesome, omw back now then",0
ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,0
ham,Carry on not disturbing both of you,0
ham,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,0
ham,"\Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx\""""",0
ham,WOT U WANNA DO THEN MISSY?,0
spam,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost å£1.50 min MobcudB more,1
ham,Actually i'm waiting for 2 weeks when they start putting ad.,0
ham,"Cool, text me when you're parked",0
ham,I've sent Ì_ my part..,0
ham,From here after The performance award is calculated every two month.not for current one month period..,0
ham,Havent.,0
ham,ÌÏ come lt 25 n pass to me lar,0
ham,"Its ok, if anybody asks abt me, u tel them..:-P",0
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,1
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1
ham,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,0
ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,0
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,0
ham,No da..today also i forgot..,0
ham,Our Prashanthettan's mother passed away last night. pray for her and family.,0
ham,PICK UR FONE UP NOW U DUMB?,0
spam,Reply to win å£100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,1
ham,K I'll call you when I'm close,0
ham,When did i use soc... I use it only at home... ÌÏ dunno how 2 type it in word ar...,0
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,1
spam,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp å£1.50/msg,1
ham,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",0
ham,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",0
ham,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,0
ham,You still around? I could use a half-8th,0
ham,Yes. Last  practice,0
ham,Its a part of checking IQ,0
ham,"Sorry, I'll call later",0
ham,Its just the effect of irritation. Just ignore it,0
ham,How come she can get it? Should b quite diff to guess rite...,0
ham,We stopped to get ice cream and will go back after,0
ham,I have no idea where you are,0
ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,0
ham,Yes :)it completely in out of form:)clark also utter waste.,0
ham,....photoshop makes my computer shut down.,0
ham,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",0
ham,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",0
ham,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...",0
ham,I am in tirupur.  call you da.,0
spam,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Callså£1/minMobsmoreLKPOBOX177HP51FL,1
ham,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,0
ham,"Nah, I'm a perpetual DD",0
ham,Mm umma ask vava also to come tell him can play later together,0
ham,Let me know how to contact you. I've you settled in a room. Lets know you are ok.,0
spam,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,1
ham,"Im sorry bout last nite it wasnåÕt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",0
ham,He is world famamus....,0
ham,Why nothing. Ok anyway give me treat,0
ham,Your pussy is perfect!,0
ham,Me fine..absolutly fine,0
ham,En chikku nange bakra msg kalstiya..then had tea/coffee?,0
