label,text,label_num
ham,Lol! Oops sorry! Have fun.,0
ham,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,0
ham,Ok but tell me half an hr b4 u come i need 2 prepare.,0
ham,Now got tv 2 watch meh? U no work today?,0
ham,Nope watching tv at home... Not going out. V bored...,0
spam,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",1
ham,I liked your new house,0
ham,How do you plan to manage that,0
ham,You stayin out of trouble stranger!!saw Dave the other day heåÕs sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA!,0
ham,Are there TA jobs available? Let me know please cos i really need to start working,0
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",1
ham,"A swt thought: \Nver get tired of doing little things 4 lovable persons..\"" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8""",0
ham,Hi Harish's rent has been transfred to ur Acnt.,0
spam,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",1
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",0
ham,New car and house for my parents.:)i have only new job in hand:),0
ham,Please attend the phone:),0
ham,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),0
ham,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,0
ham,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur åÔrents mayb interested in it, I hav 12,000pes, so around å£48, tb, James.",0
ham,(You didn't hear it from me),0
ham,I called but no one pick up e phone. I ask both of them already they said ok.,0
ham,Wah lucky man... Then can save money... Hee...,0
ham,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",0
ham,Early bird! Any purchases yet?,0
ham,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,0
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,1
ham,Crazy ar he's married. ÌÏ like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.,0
ham,"\Happy valentines day\"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...""",0
ham,;-) ok. I feel like john lennon.,0
ham,Arun can u transfr me d amt,0
ham,at bruce b downs &amp; fletcher now,0
spam,For sale - arsenal dartboard. Good condition but no doubles or trebles!,1
ham,Ugh I don't wanna get out of bed. It's so warm.,0
ham,"\Hey! do u fancy meetin me at 4 at cha åÐ hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\""""",0
ham,Where are you call me.,0
ham,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",0
ham,R Ì_ going 4 today's meeting?,0
ham,Havent still waitin as usual... ÌÏ come back sch oredi?,0
spam,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",1
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,0
ham,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",0
ham,What your plan for pongal?,0
ham,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",0
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0
ham,Dunno lei Ì_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.,0
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,1
ham,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is!,0
ham,Ok lor but not too early. Me still having project meeting now.,0
spam,"You can stop further club tones by replying \STOP MIX\"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL",1
ham,Short But Cute: \Be a good person,0
spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,1
ham,If you are not coughing then its nothing,0
ham,Ok,0
ham,"Goodmorning, today i am late for 2hrs. Because of back pain.",0
ham,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",0
ham,What year. And how many miles.,0
ham,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,0
ham,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",0
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,1
ham,Nah im goin 2 the wrks with j wot bout u?,0
ham,Gud mrng dear hav a nice day,0
ham,Id onluy matters when getting on from offcampus,0
ham,"It's that time of the week again, ryan",0
ham,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-(",0
ham,Oh is it? Send me the address,0
ham,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",0
ham,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",0
ham,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,0
spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(å£1.50p. m),1
ham,Great. Never been better. Each day gives even more reasons to thank God,0
ham,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs!",0
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",0
ham,U guys never invite me anywhere :(,0
ham,Ultimately tor motive tui achieve korli.,0
spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY å£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,1
ham,Send his number and give reply tomorrow morning for why you said that to him like that ok,0
ham,"I guess you could be as good an excuse as any, lol.",0
ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,0
ham,Lol ok. I'll snatch her purse too.,0
ham,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,0
ham,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,0
ham,Yes da. Any plm at ur office,0
ham,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,0
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",0
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",0
ham,my ex-wife was not able to have kids. Do you want kids one day?,0
ham,ÌÏ go home liao? Ask dad to pick me up at 6...,0
ham,"Aight that'll work, thanks",0
ham,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,0
ham,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",0
spam,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 å£3/wk 087016248,1
ham,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u,0
ham,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",0
ham,Ok lor... Sony ericsson salesman... I ask shuhui then she say quite gd 2 use so i considering...,0
ham,"Gumby's has a special where a  &lt;#&gt; \ cheese pizza is $2 so I know what we're doin tonight""",0
ham,Yeah I don't see why not,0
ham,You call him and tell now infront of them. Call him now.,0
spam,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),1
ham,That's the way you should stay oh.,0
ham,Tell me pa. How is pain de.,0
ham,";-( oh well, c u later",0
ham,Good night my dear.. Sleepwell&amp;Take care,0
ham,Reckon need to be in town by eightish to walk from * carpark.,0
ham,I will reach ur home in  &lt;#&gt;  minutes,0
ham,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM",0
ham,Yunny i'm walking in citylink now Ì_ faster come down... Me very hungry...,0
ham,You can jot down things you want to remember later.,0
spam,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,1
ham,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,0
ham,Going for dinner.msg you after.,0
ham,Hey you can pay. With salary de. Only  &lt;#&gt; .,0
ham,Is that on the telly? No its Brdget Jones!,0
ham,Reverse is cheating. That is not mathematics.,0
ham,Can you let me know details of fri when u find out cos I'm not in tom or fri. mentionned chinese. Thanks,0
ham,Ok enjoy . R u there in home.,0
ham,They said Ì_ dun haf passport or smth like dat.. Or Ì_ juz send to my email account..,0
spam,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,1
ham,Dear i am not denying your words please,0
ham,Yeah my usual guy's out of town but there're definitely people around I know,0
ham,Lol great now im getting hungry.,0
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,1
ham,Rats. Hey did u ever vote for the next themes?,0
ham,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,0
spam,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,1
ham,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,0
ham,Am okay. Will soon be over. All the best,0
ham,Good Morning my Dear........... Have a great &amp; successful day.,0
ham,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,0
spam,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,1
ham,I keep ten rs in my shelf:) buy two egg.,0
ham,"So check your errors and if you had difficulties, do correction.",0
ham,Are you still playing with gautham?,0
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,1
ham,I am in office:)whats the matter..msg me now.i will call you at break:).,0
ham,Well its not like you actually called someone a punto. That woulda been worse.,0
ham,"Sorry, I'll call later",0
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,0
ham,Umma. Did she say anything,0
ham,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,0
spam,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",1
ham,Tmrw. Im finishing 9 doors,0
ham,I cant pick the phone right now. Pls send a message,0
ham,Exactly. Anyways how far. Is jide her to study or just visiting,0
ham,Remember on that day..,0
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,0
ham,Thank u!,0
ham,What Today-sunday..sunday is holiday..so no work..,0
ham,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,0
ham,ITS A LAPTOP TAKE IT WITH YOU.,0
ham,Why don't you wait 'til at least wednesday to see if you get your .,0
spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,1
ham,"Sorry battery died, yeah I'm here",0
ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",0
ham,Ok lor.,0
ham,Ha... U jus ate honey ar? So sweet...,0
ham,K actually can you guys meet me at the sunoco on howard? It should be right on the way,0
ham,And he's apparently bffs with carly quick now,0
ham,Fffff. Can you text kadeem or are you too far gone,0
ham,Ok...,0
ham,Hahaha..use your brain dear,0
ham,"There're some people by mu, I'm at the table by lambda",0
spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,1
ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",0
ham,Cause I'm not freaky lol,0
ham,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,0
ham,when you and derek done with class?,0
ham,Moji just informed me that you saved our lives. Thanks.,0
ham,S'fine. Anytime. All the best with it.,0
ham,Can not use foreign stamps in this country.,0
ham,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x,0
ham,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",0
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",0
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,0
ham,I just lov this line: \Hurt me with the truth,0
ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already Û_,0
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",0
spam,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,1
ham,Ffffffffff. Alright no way I can meet up with you sooner?,0
ham,I wont touch you with out your permission.,0
ham,All e best 4 ur driving tmr :-),0
ham,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,0
ham,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,0
ham,Shall i come to get pickle,0
ham,Waiting for your call.,0
ham,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,0
ham,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,0
ham,I called and said all to him:)then he have to choose this future.,0
ham,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",0
ham,Dear :-/ why you mood off. I cant drive so i brother to drive,0
ham,U WILL SWITCH YOUR FONE ON DAMMIT!!,0
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",0
ham,If u dun drive then how i go 2 sch.,0
ham,Er mw im filled tuth is aight,0
ham,Okay... I booked all already... Including the one at bugis.,0
ham,Long time. You remember me today.,0
ham,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",0
ham,Well thats nice. Too bad i cant eat it,0
ham,I'm job profile seems like bpo..,0
ham,:-( that's not v romantic!,0
ham,G.W.R,0
spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,1
ham,Boo what time u get out? U were supposed to take me shopping today. :(,0
ham,Dear reached railway. What happen to you,0
